index,SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,tid
318911,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,446211123,https://www.walmart.com/ip/DEVOUR-White-Cheddar-Mac-Cheese-with-Smoked-Bacon-Frozen-Meal-12-oz-Box/446211123?fulfillmentIntent=Pickup&athbdg=L1300,"DEVOUR White Cheddar Mac & Cheese with Smoked Bacon Frozen Meal, 12 oz Box",DEVOUR,3.26,2.93,12,,2022-09-11 21:20:04,16482715
318912,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,192122658,https://www.walmart.com/ip/Healthy-Choice-Simply-Steamers-Frozen-Dinner-Beef-Broccoli-10-Ounce/192122658?fulfillmentIntent=Pickup,"Healthy Choice Simply Steamers Frozen Dinner, Beef & Broccoli, 10 Ounce",Healthy Choice,3.42,3.42,10,,2022-09-11 21:20:04,16482716
318913,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,10813738,https://www.walmart.com/ip/Marie-Callender-s-Sweet-Sour-Chicken-14-oz/10813738?fulfillmentIntent=Pickup,"Marie Callender's Sweet & Sour Chicken, 14 oz",Marie Callender's,3.48,3.48,14,,2022-09-11 21:20:04,16482717
318914,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,41584932,https://www.walmart.com/ip/Red-Robin-Onion-Rings-14-oz-Frozen/41584932?fulfillmentIntent=Pickup,"Red Robin Onion Rings, 14 oz (Frozen)",Red Robin,5.04,5.04,14,,2022-09-11 21:20:04,16482718
318915,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,182709676,https://www.walmart.com/ip/Healthy-Choice-Caf-Steamers-Sweet-Sour-Chicken-Frozen-Meal-10-oz/182709676?fulfillmentIntent=Pickup,"Healthy Choice Caf Steamers Sweet & Sour Chicken Frozen Meal, 10 oz.",Healthy Choice,3.12,3.12,10,,2022-09-11 21:20:04,16482719
318916,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,22027002,https://www.walmart.com/ip/Great-Value-White-Meat-Chicken-Egg-Rolls-10-8-oz-4-Count-Frozen/22027002?fulfillmentIntent=Pickup,"Great Value White Meat Chicken Egg Rolls, 10.8 oz, 4 Count (Frozen)",Great Value,2.98,2.98,10.8,,2022-09-11 21:20:04,16482720
318917,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,710335471,https://www.walmart.com/ip/Marie-Callender-s-Country-Fried-Chicken-Gravy-13-1-oz/710335471?fulfillmentIntent=Pickup,"Marie Callender's Country Fried Chicken & Gravy, 13.1 oz",Marie Callender's,3.48,3.48,13.1,,2022-09-11 21:20:04,16482721
318918,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,542272202,https://www.walmart.com/ip/Banquet-Mega-Bowls-Buffalo-Style-Chicken-Mac-n-Cheese-14-oz/542272202?fulfillmentIntent=Pickup,"Banquet Mega Bowls Buffalo-Style Chicken Mac 'n Cheese, 14 oz",Homestyle Bakes,2.98,2.98,14,,2022-09-11 21:20:04,16482722
318919,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,173195766,https://www.walmart.com/ip/Great-Value-Cheese-Pepperoni-Mini-Pizza-Bagels-7-oz-9-Count/173195766?fulfillmentIntent=Pickup,"Great Value Cheese & Pepperoni Mini Pizza Bagels, 7 oz, 9 Count",Great Value,1.98,1.98,7,,2022-09-11 21:20:04,16482723
318920,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,10804843,https://www.walmart.com/ip/Stouffer-s-Cheddar-Potato-Bake-Frozen-Meal-10-oz/10804843?fulfillmentIntent=Pickup,Stouffer's Cheddar Potato Bake Frozen Meal 10 oz,Ezekiel 4:9,3.27,3.27,10,,2022-09-11 21:20:04,16482724
